Source,Target,Type,Weight
365,420,Undirected,1
365,421,Undirected,1
365,434,Undirected,1
365,447,Undirected,1
365,453,Undirected,1
365,466,Undirected,1
366,384,Undirected,1
366,411,Undirected,1
366,438,Undirected,1
366,469,Undirected,1
366,477,Undirected,1
366,479,Undirected,1
367,379,Undirected,1
367,403,Undirected,1
367,439,Undirected,1
367,445,Undirected,1
367,457,Undirected,1
367,482,Undirected,1
367,483,Undirected,1
368,383,Undirected,1
368,420,Undirected,1
368,421,Undirected,1
368,431,Undirected,1
368,434,Undirected,1
368,447,Undirected,1
368,453,Undirected,1
368,466,Undirected,1
369,395,Undirected,1
369,433,Undirected,1
369,444,Undirected,1
369,480,Undirected,1
370,405,Undirected,1
370,416,Undirected,1
370,481,Undirected,1
371,372,Undirected,1
371,451,Undirected,1
371,454,Undirected,1
371,476,Undirected,1
371,500,Undirected,1
372,451,Undirected,1
372,476,Undirected,1
372,500,Undirected,1
373,397,Undirected,1
373,408,Undirected,1
373,412,Undirected,1
373,433,Undirected,1
373,454,Undirected,1
373,485,Undirected,1
374,391,Undirected,1
374,411,Undirected,1
374,452,Undirected,1
374,469,Undirected,1
374,497,Undirected,1
375,397,Undirected,1
375,417,Undirected,1
375,464,Undirected,1
375,468,Undirected,1
376,384,Undirected,1
376,393,Undirected,1
376,424,Undirected,1
376,438,Undirected,1
376,461,Undirected,1
376,477,Undirected,1
376,489,Undirected,1
377,394,Undirected,1
377,406,Undirected,1
377,417,Undirected,1
377,449,Undirected,1
377,455,Undirected,1
377,463,Undirected,1
377,470,Undirected,1
377,473,Undirected,1
377,490,Undirected,1
378,421,Undirected,1
378,453,Undirected,1
379,422,Undirected,1
379,439,Undirected,1
379,445,Undirected,1
379,483,Undirected,1
380,386,Undirected,1
380,387,Undirected,1
380,391,Undirected,1
380,425,Undirected,1
380,448,Undirected,1
380,467,Undirected,1
380,472,Undirected,1
380,496,Undirected,1
381,419,Undirected,1
381,428,Undirected,1
381,443,Undirected,1
382,392,Undirected,1
382,418,Undirected,1
382,497,Undirected,1
383,426,Undirected,1
383,429,Undirected,1
383,431,Undirected,1
383,456,Undirected,1
383,466,Undirected,1
383,491,Undirected,1
384,393,Undirected,1
384,411,Undirected,1
384,438,Undirected,1
384,461,Undirected,1
384,477,Undirected,1
384,479,Undirected,1
384,489,Undirected,1
385,393,Undirected,1
385,473,Undirected,1
385,489,Undirected,1
385,493,Undirected,1
385,494,Undirected,1
386,387,Undirected,1
386,396,Undirected,1
386,425,Undirected,1
386,448,Undirected,1
386,472,Undirected,1
386,487,Undirected,1
386,496,Undirected,1
387,425,Undirected,1
387,430,Undirected,1
387,448,Undirected,1
387,465,Undirected,1
387,467,Undirected,1
387,496,Undirected,1
388,404,Undirected,1
388,415,Undirected,1
388,423,Undirected,1
388,426,Undirected,1
388,427,Undirected,1
388,440,Undirected,1
388,474,Undirected,1
389,401,Undirected,1
389,408,Undirected,1
389,412,Undirected,1
389,414,Undirected,1
389,432,Undirected,1
389,441,Undirected,1
389,459,Undirected,1
389,485,Undirected,1
389,492,Undirected,1
390,402,Undirected,1
390,435,Undirected,1
390,450,Undirected,1
390,475,Undirected,1
390,486,Undirected,1
391,401,Undirected,1
391,448,Undirected,1
391,496,Undirected,1
392,400,Undirected,1
392,418,Undirected,1
392,495,Undirected,1
393,424,Undirected,1
393,461,Undirected,1
393,473,Undirected,1
393,477,Undirected,1
393,489,Undirected,1
393,493,Undirected,1
394,399,Undirected,1
394,417,Undirected,1
394,463,Undirected,1
394,470,Undirected,1
394,490,Undirected,1
395,441,Undirected,1
395,442,Undirected,1
395,444,Undirected,1
395,462,Undirected,1
395,480,Undirected,1
396,487,Undirected,1
397,417,Undirected,1
397,454,Undirected,1
398,499,Undirected,1
399,402,Undirected,1
399,419,Undirected,1
399,463,Undirected,1
399,470,Undirected,1
399,475,Undirected,1
399,486,Undirected,1
400,405,Undirected,1
400,495,Undirected,1
401,430,Undirected,1
401,432,Undirected,1
401,441,Undirected,1
401,459,Undirected,1
402,435,Undirected,1
402,450,Undirected,1
402,464,Undirected,1
402,468,Undirected,1
402,475,Undirected,1
402,486,Undirected,1
403,482,Undirected,1
404,415,Undirected,1
404,426,Undirected,1
404,427,Undirected,1
404,440,Undirected,1
404,471,Undirected,1
405,416,Undirected,1
405,481,Undirected,1
405,495,Undirected,1
406,408,Undirected,1
406,417,Undirected,1
406,449,Undirected,1
406,455,Undirected,1
406,490,Undirected,1
406,492,Undirected,1
407,482,Undirected,1
408,412,Undirected,1
408,449,Undirected,1
408,455,Undirected,1
408,459,Undirected,1
408,485,Undirected,1
408,492,Undirected,1
409,437,Undirected,1
410,494,Undirected,1
411,438,Undirected,1
411,469,Undirected,1
411,477,Undirected,1
411,479,Undirected,1
411,497,Undirected,1
412,432,Undirected,1
412,433,Undirected,1
412,441,Undirected,1
412,442,Undirected,1
412,459,Undirected,1
412,485,Undirected,1
412,492,Undirected,1
413,415,Undirected,1
413,446,Undirected,1
413,458,Undirected,1
413,471,Undirected,1
414,459,Undirected,1
414,469,Undirected,1
414,484,Undirected,1
414,492,Undirected,1
415,426,Undirected,1
415,427,Undirected,1
415,446,Undirected,1
415,456,Undirected,1
415,471,Undirected,1
415,488,Undirected,1
416,481,Undirected,1
417,455,Undirected,1
417,463,Undirected,1
417,470,Undirected,1
417,490,Undirected,1
418,420,Undirected,1
418,421,Undirected,1
418,434,Undirected,1
418,447,Undirected,1
418,453,Undirected,1
419,428,Undirected,1
419,475,Undirected,1
420,421,Undirected,1
420,434,Undirected,1
420,447,Undirected,1
420,453,Undirected,1
420,466,Undirected,1
421,434,Undirected,1
421,447,Undirected,1
421,453,Undirected,1
421,466,Undirected,1
422,445,Undirected,1
422,457,Undirected,1
422,483,Undirected,1
423,426,Undirected,1
423,431,Undirected,1
423,440,Undirected,1
423,456,Undirected,1
424,461,Undirected,1
424,489,Undirected,1
425,448,Undirected,1
425,467,Undirected,1
425,496,Undirected,1
426,427,Undirected,1
426,429,Undirected,1
426,431,Undirected,1
426,440,Undirected,1
426,456,Undirected,1
426,488,Undirected,1
427,440,Undirected,1
427,471,Undirected,1
428,443,Undirected,1
429,431,Undirected,1
429,456,Undirected,1
429,488,Undirected,1
429,498,Undirected,1
430,432,Undirected,1
430,442,Undirected,1
430,462,Undirected,1
430,465,Undirected,1
430,467,Undirected,1
430,496,Undirected,1
431,440,Undirected,1
431,456,Undirected,1
431,488,Undirected,1
432,441,Undirected,1
432,442,Undirected,1
432,459,Undirected,1
432,462,Undirected,1
432,465,Undirected,1
433,441,Undirected,1
433,442,Undirected,1
433,480,Undirected,1
433,485,Undirected,1
434,447,Undirected,1
434,453,Undirected,1
434,466,Undirected,1
435,450,Undirected,1
435,464,Undirected,1
435,468,Undirected,1
435,486,Undirected,1
436,500,Undirected,1
438,460,Undirected,1
438,461,Undirected,1
438,477,Undirected,1
438,479,Undirected,1
439,483,Undirected,1
440,456,Undirected,1
440,488,Undirected,1
441,442,Undirected,1
441,459,Undirected,1
441,462,Undirected,1
441,485,Undirected,1
442,459,Undirected,1
442,462,Undirected,1
442,485,Undirected,1
443,494,Undirected,1
444,480,Undirected,1
445,457,Undirected,1
445,483,Undirected,1
446,458,Undirected,1
446,471,Undirected,1
447,453,Undirected,1
447,466,Undirected,1
448,467,Undirected,1
448,472,Undirected,1
448,496,Undirected,1
449,455,Undirected,1
449,490,Undirected,1
449,492,Undirected,1
450,464,Undirected,1
450,468,Undirected,1
451,476,Undirected,1
451,500,Undirected,1
452,472,Undirected,1
452,497,Undirected,1
453,466,Undirected,1
454,476,Undirected,1
454,478,Undirected,1
455,490,Undirected,1
455,492,Undirected,1
456,488,Undirected,1
456,498,Undirected,1
457,483,Undirected,1
459,485,Undirected,1
459,492,Undirected,1
460,461,Undirected,1
460,491,Undirected,1
461,477,Undirected,1
461,491,Undirected,1
462,465,Undirected,1
463,470,Undirected,1
463,490,Undirected,1
464,468,Undirected,1
465,467,Undirected,1
465,496,Undirected,1
467,496,Undirected,1
468,486,Undirected,1
469,479,Undirected,1
469,484,Undirected,1
469,497,Undirected,1
470,490,Undirected,1
472,487,Undirected,1
473,489,Undirected,1
473,493,Undirected,1
475,486,Undirected,1
476,478,Undirected,1
476,500,Undirected,1
477,479,Undirected,1
477,489,Undirected,1
479,484,Undirected,1
481,495,Undirected,1
485,492,Undirected,1
488,498,Undirected,1
489,493,Undirected,1
